query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
164,What is the average AGE of clients with LIMIT_BAL less than 120000?,0.7715746304029494,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
165,What is the average AGE of clients with LIMIT_BAL less than 80000?,0.21977188989255456,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
166,How many female clients have PAY_1 of 2 and defaulted?,0.9145856197269706,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]821.9514[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0009[/DP].""","""The result is [DP]0.0661[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.001[/DP]."""
167,How many female clients have PAY_1 of -2 and defaulted?,1.350541224549904,"""The result is [DP]0[/DP].""","""The result is 0.22.""","""The result is 2.0.""","""The result is 0.""","""The result is 5.0.""","""The result is [DP]0.0002[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0014[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]379.5706[/DP].""","""The result is [DP]0.0019[/DP]."""
168,What is the maximum BILL_AMT6 among married clients?,0.23211822891717815,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
169,How many clients with EDUCATION level 1 have a PAY_3 of -1?,0.45188719028566016,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0002[/DP].""","""The result is [DP]15.9583[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0019[/DP]."""
170,What is the average BILL_AMT2 for male clients?,1.350541224549904,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
171,How many female clients have PAY_1 of 1 and defaulted?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 1.6.""","""The result is 0.""","""The result is 0.""","""The result is 5.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0052[/DP].""","""The result is [DP]112.698[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0003[/DP]."""
172,What is the average BILL_AMT4 for male clients?,0.45188719028566016,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
173,How many female clients have PAY_1 of 1 and defaulted?,0.1,"""The result is [DP]0[/DP].""","""The result is 1.03.""","""The result is 0.""","""The result is 0.""","""The result is 132.0.""","""The result is [DP]0.0089[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0065[/DP].""","""The result is [DP]0.0173[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0003[/DP]."""
174,What is the maximum BILL_AMT2 among married clients?,0.18273699254356746,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
175,What is the average BILL_AMT6 for male clients?,0.23211822891717815,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
176,How many clients with EDUCATION level 2 have a PAY_3 of 1?,1.0368546195518356,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.38.""","""The result is 4.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]846.4541[/DP].""","""The result is [DP]0.0205[/DP]."""
177,What is the average AGE of clients with LIMIT_BAL less than 80000?,0.9181457884751146,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
178,What is the maximum BILL_AMT6 among married clients?,0.5226303807974494,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
179,How many female clients have PAY_1 of 0 and defaulted?,0.23211822891717815,"""The result is [DP]0[/DP].""","""The result is 5.79.""","""The result is 0.""","""The result is 0.""","""The result is 18.0.""","""The result is [DP]994.2496[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.009[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]779.2931[/DP].""","""The result is [DP]0.0094[/DP]."""
180,What is the mean PAY_AMT3 for clients with AGE > 60?,0.4216476246561033,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
181,What is the default rate for clients with MARRIAGE status 3?,0.5226303807974494,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
182,How many clients with EDUCATION level 2 have a PAY_3 of 2?,0.25312319302722175,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0005[/DP].""","""The result is [DP]0.0207[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0[/DP]."""
183,What is the average BILL_AMT6 for male clients?,0.21977188989255456,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
184,What is the mean PAY_AMT1 for clients with AGE > 60?,0.18273699254356746,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
185,How many clients with LIMIT_BAL greater than 50000 defaulted?,0.45188719028566016,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
186,What is the default rate for clients with MARRIAGE status 1?,0.9189598761607718,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
187,What is the average BILL_AMT6 for male clients?,0.1,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
188,What is the maximum BILL_AMT4 among married clients?,0.5226303807974494,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
189,How many clients with EDUCATION level 1 have a PAY_3 of 2?,0.9145856197269706,"""The result is [DP]0[/DP].""","""The result is 1.51.""","""The result is 2.0.""","""The result is 0.""","""The result is 9.0.""","""The result is [DP]994.9535[/DP].""","""The result is [DP]298.3854[/DP].""","""The result is [DP]0.0009[/DP].""","""The result is [DP]997.1872[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0021[/DP]."""
190,How many female clients have PAY_1 of 0 and defaulted?,0.21977188989255456,"""The result is [DP]0[/DP].""","""The result is 0.52.""","""The result is 1.0.""","""The result is 0.""","""The result is 6.0.""","""The result is [DP]0.0003[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0009[/DP]."""
191,How many female clients have PAY_1 of 0 and defaulted?,0.18273699254356746,"""The result is [DP]0[/DP].""","""The result is 0.17.""","""The result is 0.""","""The result is 33.79.""","""The result is 7.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0[/DP]."""
192,What is the average BILL_AMT6 for male clients?,0.9181457884751146,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
193,What is the average AGE of clients with LIMIT_BAL less than 120000?,0.918142078633442,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
194,How many female clients have PAY_1 of 2 and defaulted?,0.8617224173568258,"""The result is [DP]0[/DP].""","""The result is 0.01.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]11.1447[/DP].""","""The result is [DP]508.3683[/DP].""","""The result is [DP]0.0037[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0001[/DP]."""
195,How many female clients have PAY_1 of 2 and defaulted?,0.5370197253372814,"""The result is [DP]0[/DP].""","""The result is 1.92.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]568.0597[/DP].""","""The result is [DP]0.003[/DP].""","""The result is [DP]0.0099[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0018[/DP]."""
196,How many clients with EDUCATION level 2 have a PAY_3 of -1?,0.21977188989255456,"""The result is [DP]0[/DP].""","""The result is 1.35.""","""The result is 2.0.""","""The result is 0.""","""The result is 19.0.""","""The result is [DP]0.0003[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0004[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0004[/DP]."""
197,How many clients with EDUCATION level 2 have a PAY_3 of 0?,0.4216476246561033,"""The result is [DP]0[/DP].""","""The result is 0.56.""","""The result is 0.""","""The result is 0.""","""The result is 2.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0005[/DP].""","""The result is [DP]0.7636[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0002[/DP]."""
198,What is the mean PAY_AMT4 for clients with AGE > 40?,1.1038400552956573,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
199,How many female clients have PAY_1 of -2 and defaulted?,0.794007125837763,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.18.""","""The result is 2.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]832.0401[/DP].""","""The result is [DP]0.0035[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0055[/DP]."""
200,How many female clients have PAY_1 of -1 and defaulted?,0.25312319302722175,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 26.91.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0026[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0117[/DP]."""
201,How many clients with LIMIT_BAL greater than 100000 defaulted?,0.918142078633442,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
202,What is the mean PAY_AMT1 for clients with AGE > 40?,0.9189598761607718,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
203,What is the maximum BILL_AMT5 among married clients?,0.4216476246561033,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
204,What is the average BILL_AMT2 for male clients?,0.45188719028566016,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
205,What is the total PAY_AMT2 for clients aged under 40?,1.0368546195518356,"""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'""","""Error executing query: '<' not supported between instances of 'str' and 'int'"""
206,How many clients with LIMIT_BAL greater than 100000 defaulted?,0.21977188989255456,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
207,How many female clients have PAY_1 of -1 and defaulted?,0.5226303807974494,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 6.17.""","""The result is 6.0.""","""The result is [DP]0.0028[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0032[/DP].""","""The result is [DP]996.118[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0328[/DP]."""
208,How many female clients have PAY_1 of 1 and defaulted?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 3.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]764.3347[/DP].""","""The result is [DP]0.0001[/DP].""","""The result is [DP]915.1115[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0001[/DP]."""
209,What is the default rate for clients with MARRIAGE status 2?,0.18273699254356746,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
210,How many clients with LIMIT_BAL greater than 50000 defaulted?,0.794007125837763,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
211,How many clients with LIMIT_BAL greater than 100000 defaulted?,0.23211822891717815,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
212,What is the mean PAY_AMT3 for clients with AGE > 40?,0.8617224173568258,"""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'""","""Error executing query: '>' not supported between instances of 'str' and 'int'"""
213,What is the average BILL_AMT4 for male clients?,1.1038400552956573,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
214,What is the default rate for clients with MARRIAGE status 3?,0.5370197253372814,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
215,How many clients have a PAY_2 value of 2?,0.5370197253372814,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 13.0.""","""The result is [DP]2.8205[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0061[/DP].""","""The result is [DP]308.6365[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0008[/DP]."""
216,What is the maximum BILL_AMT3 among married clients?,0.1,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
217,What is the default rate for clients with MARRIAGE status 1?,1.1038400552956573,"""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero""","""Error executing query: division by zero"""
218,How many female clients have PAY_1 of 2 and defaulted?,0.45188719028566016,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 1.0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0104[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0019[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]416.302[/DP].""","""The result is [DP]0.0001[/DP]."""
219,What is the maximum BILL_AMT6 among married clients?,1.1038400552956573,"""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]nan[/DP]."""
