query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
234,How many rows have tau2 equal to 7.317?,0.794007125837763,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 1.0.""","""The result is 4.18.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0002[/DP]."""
235,How many rows have tau2 less than 2.784?,1.0368546195518356,"""The result is [DP]2404[/DP].""","""The result is 2403.85.""","""The result is 2404.0.""","""The result is 2401.06.""","""The result is 2406.0.""","""The result is [DP]999.9962[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]124.9344[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9972[/DP]."""
236,How many rows have tau3 less than 6.763?,0.9145856197269706,"""6593""","""6593""","""6593""","""6593""","""6593""","""4.1305""","""670.6284""","""999.996""","""999.8906""","""0.0""","""999.9995"""
237,How many rows have g3 less than 0.406?,0.4216476246561033,"""The result is [DP]3748[/DP].""","""The result is 3749.38.""","""The result is 3748.0.""","""The result is 3738.85.""","""The result is 3756.0.""","""The result is [DP]999.9994[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.9654[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9848[/DP]."""
238,How many rows have p4 less than -1.003?,0.45188719028566016,"""The result is [DP]6647[/DP].""","""The result is 6643.24.""","""The result is 6647.0.""","""The result is 6641.47.""","""The result is 6661.0.""","""The result is [DP]999.9972[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.999[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.988[/DP]."""
239,How many rows have p3 less than -1.635?,0.23211822891717815,"""The result is [DP]2433[/DP].""","""The result is 2435.83.""","""The result is 2433.0.""","""The result is 2429.47.""","""The result is 2464.0.""","""The result is [DP]999.9834[/DP].""","""The result is [DP]868.4491[/DP].""","""The result is [DP]999.9997[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9993[/DP]."""
240,How many rows have g1 equal to 0.113?,1.0368546195518356,"""0""","""0""","""0""","""0""","""0""","""0.0066""","""nan""","""0.0003""","""636.4482""","""nan""","""0.0003"""
241,How many rows have p4 greater than -1.25?,0.794007125837763,"""The result is [DP]5000[/DP].""","""The result is 4999.16.""","""The result is 5000.0.""","""The result is 4991.86.""","""The result is 4996.0.""","""The result is [DP]999.997[/DP].""","""The result is [DP]393.1869[/DP].""","""The result is [DP]999.9988[/DP].""","""The result is [DP]18.7682[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP]."""
242,How many rows have tau4 equal to 6.485?,0.9189598761607718,"""The result is [DP]0[/DP].""","""The result is 0.94.""","""The result is 2.0.""","""The result is 2.63.""","""The result is 6.0.""","""The result is [DP]0.0244[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0002[/DP]."""
243,How many rows have g4 greater than 0.713?,0.21977188989255456,"""3021""","""3021""","""3021""","""3021""","""3021""","""999.9957""","""899.6526""","""999.9999""","""1000.0""","""0.0""","""999.9883"""
244,How many rows have p2 equal to -0.626?,0.5370197253372814,"""The result is [DP]0[/DP].""","""The result is 5.33.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0005[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]885.7242[/DP].""","""The result is [DP]0.0004[/DP]."""
245,How many rows have tau4 less than 7.057?,0.918142078633442,"""The result is [DP]6903[/DP].""","""The result is 6902.44.""","""The result is 6904.0.""","""The result is 6895.44.""","""The result is 6903.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9974[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP]."""
246,How many rows have p2 less than -1.417?,0.7715746304029494,"""The result is [DP]3887[/DP].""","""The result is 3885.41.""","""The result is 3883.0.""","""The result is 3872.57.""","""The result is 3884.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]801.3817[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]999.9933[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9937[/DP]."""
247,How many rows have g4 equal to 0.313?,0.9145856197269706,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 8.23.""","""The result is 0.""","""The result is [DP]0.0005[/DP].""","""The result is [DP]897.8204[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]0.0003[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0226[/DP]."""
248,How many rows have tau4 less than 1.145?,0.7715746304029494,"""The result is [DP]679[/DP].""","""The result is 678.87.""","""The result is 679.0.""","""The result is 693.05.""","""The result is 677.0.""","""The result is [DP]229.9864[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]933.6413[/DP].""","""The result is [DP]0.0006[/DP].""","""The result is [DP]477.174[/DP].""","""The result is [DP]76.4194[/DP]."""
249,How many rows have tau1 less than 2.947?,0.45188719028566016,"""2575""","""2575""","""2575""","""2575""","""2575""","""999.5031""","""nan""","""999.9993""","""999.9992""","""0.0""","""1000.0"""
