query_id,query,epsilon,true_answer,laplace_answer,discrete_laplace_answer,gaussian_answer,discrete_gaussian_answer,a1b1_result,a2b1_result,a3b1_result,a1b2_result,a2b2_result,a3b2_result
224,How many rows have p3 greater than -0.51?,0.918142078633442,"""The result is [DP]66[/DP].""","""The result is 66.07.""","""The result is 67.0.""","""The result is 62.02.""","""The result is 77.0.""","""The result is [DP]936.1273[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]34.5134[/DP].""","""The result is [DP]0.0043[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]584.7789[/DP]."""
225,How many rows have g2 greater than 0.649?,0.9181457884751146,"""The result is [DP]3695[/DP].""","""The result is 3694.93.""","""The result is 3695.0.""","""The result is 3699.11.""","""The result is 3695.0.""","""The result is [DP]999.9826[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9962[/DP].""","""The result is [DP]993.4675[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9996[/DP]."""
226,How many rows have p4 greater than -1.933?,0.8993786248373329,"""9554""","""9554""","""9554""","""9554""","""9554""","""999.9996""","""nan""","""999.9991""","""1000.0""","""865.2397""","""999.9999"""
227,How many rows have p2 equal to -1.18?,0.7715746304029494,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 6.0.""","""The result is 0.""","""The result is 2.0.""","""The result is [DP]758.7458[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0017[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]816.5242[/DP].""","""The result is [DP]0.0143[/DP]."""
228,How many rows have p1 greater than 2.955?,0.18273699254356746,"""8476""","""8476""","""8476""","""8476""","""8476""","""981.7865""","""nan""","""999.9992""","""1000.0""","""0.0""","""999.9911"""
229,How many rows have tau1 equal to 2.502?,0.4216476246561033,"""The result is [DP]0[/DP].""","""The result is 1.01.""","""The result is 0.""","""The result is 10.2.""","""The result is 5.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0007[/DP].""","""The result is [DP]671.251[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0028[/DP]."""
230,How many rows have tau2 equal to 5.667?,0.5226303807974494,"""The result is [DP]0[/DP].""","""The result is 0.42.""","""The result is 0.""","""The result is 0.""","""The result is 2.0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.001[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]538.9777[/DP].""","""The result is [DP]0.0003[/DP]."""
231,How many rows have p2 equal to -1.478?,0.18273699254356746,"""The result is [DP]0[/DP].""","""The result is 5.67.""","""The result is 0.""","""The result is 12.38.""","""The result is 0.""","""The result is [DP]0.6227[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0002[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]489.885[/DP].""","""The result is [DP]0.0032[/DP]."""
232,How many rows have g3 equal to 0.291?,0.794007125837763,"""The result is [DP]0[/DP].""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is 4.0.""","""The result is [DP]996.815[/DP].""","""The result is [DP]576.5149[/DP].""","""The result is [DP]0.0005[/DP].""","""The result is [DP]991.5449[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0001[/DP]."""
233,How many rows have g2 greater than 0.423?,0.8617224173568258,"""The result is [DP]6073[/DP].""","""The result is 6073.1.""","""The result is 6071.0.""","""The result is 6083.89.""","""The result is 6076.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9976[/DP].""","""The result is [DP]3.7331[/DP].""","""The result is [DP]937.9928[/DP].""","""The result is [DP]999.9658[/DP]."""
234,How many rows have tau2 equal to 7.317?,1.0368546195518356,"""The result is [DP]0[/DP].""","""The result is 0.79.""","""The result is 0.""","""The result is 5.82.""","""The result is 0.""","""The result is [DP]0.0215[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.001[/DP].""","""The result is [DP]530.4134[/DP].""","""The result is [DP]85.1969[/DP].""","""The result is [DP]0.0002[/DP]."""
235,How many rows have tau2 less than 2.784?,0.8993786248373329,"""The result is [DP]2404[/DP].""","""The result is 2401.84.""","""The result is 2405.0.""","""The result is 2395.51.""","""The result is 2400.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9992[/DP].""","""The result is [DP]156.7314[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9972[/DP]."""
236,How many rows have tau3 less than 6.763?,0.794007125837763,"""The result is [DP]6593[/DP].""","""The result is 6593.31.""","""The result is 6593.0.""","""The result is 6598.51.""","""The result is 6589.0.""","""The result is [DP]985.0207[/DP].""","""The result is [DP]211.0682[/DP].""","""The result is [DP]999.9998[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]1000.0[/DP]."""
237,How many rows have g3 less than 0.406?,0.8993786248373329,"""The result is [DP]3748[/DP].""","""The result is 3748.26.""","""The result is 3749.0.""","""The result is 3743.39.""","""The result is 3742.0.""","""The result is [DP]999.9998[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9863[/DP].""","""The result is [DP]543.4345[/DP].""","""The result is [DP]832.7134[/DP].""","""The result is [DP]999.966[/DP]."""
238,How many rows have p4 less than -1.003?,0.9189598761607718,"""The result is [DP]6647[/DP].""","""The result is 6646.0.""","""The result is 6647.0.""","""The result is 6647.7.""","""The result is 6653.0.""","""The result is [DP]999.9987[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.973[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9994[/DP]."""
239,How many rows have p3 less than -1.635?,0.9181457884751146,"""The result is [DP]2433[/DP].""","""The result is 2430.58.""","""The result is 2431.0.""","""The result is 2434.04.""","""The result is 2437.0.""","""The result is [DP]999.9981[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9999[/DP].""","""The result is [DP]827.6652[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9931[/DP]."""
240,How many rows have g1 equal to 0.113?,0.9189598761607718,"""The result is [DP]0[/DP].""","""The result is 0.2.""","""The result is 5.0.""","""The result is 5.41.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]452.9645[/DP].""","""The result is [DP]0.0014[/DP].""","""The result is [DP]0.0056[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0[/DP]."""
241,How many rows have p4 greater than -1.25?,0.45188719028566016,"""The result is [DP]5000[/DP].""","""The result is 5000.33.""","""The result is 5000.0.""","""The result is 5000.54.""","""The result is 4995.0.""","""The result is [DP]959.8553[/DP].""","""The result is [DP]900.8277[/DP].""","""The result is [DP]999.9987[/DP].""","""The result is [DP]999.0285[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9809[/DP]."""
242,How many rows have tau4 equal to 6.485?,0.5370197253372814,"""The result is [DP]0[/DP].""","""The result is 4.56.""","""The result is 0.""","""The result is 7.44.""","""The result is 0.""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0467[/DP]."""
243,How many rows have g4 greater than 0.713?,0.794007125837763,"""The result is [DP]3021[/DP].""","""The result is 3021.72.""","""The result is 3022.0.""","""The result is 3034.21.""","""The result is 3025.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9942[/DP].""","""The result is [DP]5.3218[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]999.9998[/DP]."""
244,How many rows have p2 equal to -0.626?,0.45188719028566016,"""0""","""0""","""0""","""0""","""0""","""0.0""","""nan""","""0.0002""","""0.0""","""0.0""","""0.0001"""
245,How many rows have tau4 less than 7.057?,0.1,"""The result is [DP]6903[/DP].""","""The result is 6903.28.""","""The result is 6903.0.""","""The result is 6881.54.""","""The result is 6915.0.""","""The result is [DP]1000.0[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]1000.0[/DP].""","""The result is [DP]996.3354[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.9891[/DP]."""
246,How many rows have p2 less than -1.417?,0.9145856197269706,"""The result is [DP]3887[/DP].""","""The result is 3887.73.""","""The result is 3880.0.""","""The result is 3884.65.""","""The result is 3885.0.""","""The result is [DP]999.8913[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]999.998[/DP].""","""The result is [DP]999.9551[/DP].""","""The result is [DP]828.8948[/DP].""","""The result is [DP]999.9997[/DP]."""
247,How many rows have g4 equal to 0.313?,1.0368546195518356,"""The result is [DP]0[/DP].""","""The result is 1.94.""","""The result is 0.""","""The result is 0.""","""The result is 0.""","""The result is [DP]0.0001[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]997.7432[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]0.0037[/DP]."""
248,How many rows have tau4 less than 1.145?,0.7715746304029494,"""The result is [DP]679[/DP].""","""The result is 678.79.""","""The result is 679.0.""","""The result is 680.12.""","""The result is 683.0.""","""The result is [DP]144.2036[/DP].""","""The result is [DP]nan[/DP].""","""The result is [DP]724.6861[/DP].""","""The result is [DP]969.0995[/DP].""","""The result is [DP]0.0[/DP].""","""The result is [DP]965.0316[/DP]."""
249,How many rows have tau1 less than 2.947?,0.18273699254356746,"""2575""","""2575""","""2575""","""2575""","""2575""","""1000.0""","""0.0""","""999.998""","""997.3916""","""nan""","""1000.0"""
